X,Y,objectid,crn,arrival_tm,automobile_count,belted_death_count,belted_susp_serious_inj_count,bicycle_count,bicycle_death_count,bicycle_susp_serious_inj_count,bus_count,chldpas_death_count,chldpas_susp_serious_inj_count,collision_type,comm_veh_count,cons_zone_spd_lim,county,crash_month,crash_year,day_of_week,dec_latitude,dec_longitude,dispatch_tm,district,driver_count_16yr,driver_count_17yr,driver_count_18yr,driver_count_19yr,driver_count_20yr,driver_count_50_64yr,driver_count_65_74yr,driver_count_75plus,est_hrs_closed,fatal_count,heavy_truck_count,horse_buggy_count,hour_of_day,illumination,injury_count,intersection_related_x,intersect_type,lane_closed,latitude,ln_close_dir,location_type,longitude,max_severity_level,mcycle_death_count,mcycle_susp_serious_inj_count,motorcycle_count,municipality,nonmotr_count,nonmotr_death_count,nonmotr_susp_serious_inj_count,ntfy_hiwy_maint,ped_count,ped_death_count,ped_susp_serious_inj_count,person_count,police_agcy,possible_inj_count,rdwy_surf_type_cd,relation_to_road,roadway_cleared,road_condition,sch_bus_ind,sch_zone_ind,secondary_crash,small_truck_count,spec_juris_cd,susp_minor_inj_count,susp_serious_inj_count,suv_count,tcd_func_cd,tcd_type,tfc_detour_ind,time_of_day,total_units,tot_inj_count,unbelted_occ_count,unb_death_count,unb_susp_serious_inj_count,unk_inj_deg_count,unk_inj_per_count,urban_rural,van_count,vehicle_count,weather1,weather2,workers_pres,work_zone_ind,work_zone_loc,work_zone_type,wz_close_detour,wz_flagger,wz_law_offcr_ind,wz_ln_closure,wz_moving,wz_other,wz_shlder_mdn,wz_workers_inj_killed,aggressive_driving,alcohol_related,angle_crash,atv,atv_route,backup_congestion,backup_nonrecurring,backup_prior,bicycle,cell_phone,child_passenger,comm_vehicle,core_network,cross_median,curved_road,curve_dvr_error,deer_related,distracted,drinking_driver,driver_16yr,driver_17yr,driver_18yr,driver_19yr,driver_20yr,driver_50_64yr,driver_65_74yr,driver_75plus,drugged_driver,drug_related,fatal,fatal_or_susp_serious_inj,fatigue_asleep,federal_aid_route,fire_in_vehicle,hazardous_truck,hit_barrier,hit_bridge,hit_deer,hit_embankment,hit_fixed_object,hit_gdrail,hit_gdrail_end,hit_parked_vehicle,hit_pole,hit_roadway_equipment,hit_run,hit_temp_construction_barrier,hit_traffic_island,hit_tree_shrub,hit_utility_pole,horse_buggy,ho_oppdir_sdswp,hvy_truck_related,icy_road,illegal_drug_related,illumination_dark,impaired_driver,impaired_nonmotorist,injury,injury_or_fatal,intersection,intersection_related_y,interstate,lane_departure,left_turn,limit_65mph,limit_70mph,local_road,local_road_only,marijuana_drugged_driver,marijuana_related,mature_driver,mc_drinking_driver,motorcycle,multiple_vehicle,nhtsa_agg_driving,non_intersection,no_clearance,opioid_related,other_freeway_expressway,overturned,pedestrian,phantom_vehicle,possible_injury,property_damage_only,psp_reported,ramp,ramp_segment,ramp_terminal,rear_end,roundabout,running_red_lt,running_stop_sign,rural,school_bus,school_bus_related,school_bus_unit,school_zone,shldr_related,signalized_int,single_vehicle,snowmobile,snow_slush_road,speeding,speeding_related,speed_change_lane,state_road,stop_controlled_int,sudden_deer,suspected_minor_injury,suspected_serious_injury,sv_run_off_rd,tailgating,train,train_trolley,trolley,turnpike,unbelted,underage_drnk_drv,unlicensed,unsignalized_int,urban,vehicle_failure,vehicle_towed,vulnerable_road_user,vulnerable_road_user_fatal,wet_road,work_zone,young_driver
-8374247.007,4863052.059,29649,2023089546,,1,0,0,0,0,0,0,0,0,1,0,,67,9,2023,3,39.9801,-75.227139,,6,0,0,0,0,0,0,1,0,,0,0,0,,,0,Y,0,,39 58:48.360,,0,75 13:37.700,0,0,0,0,67301,0,0,0,N,0,0,0,4,67301,0,,1,,9,N,N,N,1,,0,0,0,,3,,,2,0,0,0,0,0,0,2,0,2,7,4,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
-8366864.518,4861455.47,29650,2023108720,,1,0,0,0,0,0,0,0,0,7,0,,67,11,2023,1,39.969109,-75.160821,,6,0,0,0,0,0,0,0,1,,0,0,0,,,1,,1,,39 58:08.792,,0,75 09:38.955,3,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,,5,,1,N,N,N,0,,1,0,0,,0,,,1,1,0,0,0,0,0,2,0,1,4,4,,N,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
-8352787.942,4869493.319,29651,2023087516,,2,0,0,0,0,0,0,0,0,1,0,,67,10,2023,1,40.024424,-75.034369,,6,0,0,0,1,0,0,0,0,,0,0,0,,,1,N,0,,40 01:27.925,5,0,75 02:03.727,4,0,0,0,67301,0,0,0,N,0,0,0,6,67301,1,,1,18,1,N,N,N,0,,0,0,2,,0,Y,,4,1,0,0,0,0,1,2,0,4,3,,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
-8353165.427,4870776.141,29652,2023086880,,0,0,0,0,0,0,0,0,0,4,0,,67,9,2023,6,40.033248,-75.03776,,6,0,0,0,0,0,0,0,0,,0,0,0,,,0,,1,,40 01:59.691,,0,75 02:15.936,0,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,,1,N,N,N,1,,0,0,1,,2,,,2,0,0,0,0,0,0,2,0,2,3,3,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8357140.202,4876887.233,29653,2023087649,,0,0,0,0,0,0,0,0,0,8,0,,67,10,2023,2,40.075268,-75.073466,,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,,1,,40 04:30.964,,0,75 04:24.479,3,0,0,0,67301,1,0,0,N,1,0,0,2,67301,0,,1,,1,N,N,N,0,,1,0,1,,2,,,2,1,0,0,0,0,0,2,0,1,3,3,,N,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-8365511.764,4869004.163,29654,2023096120,,1,0,0,0,0,0,0,0,0,4,0,,67,10,2023,6,40.021059,-75.148669,,6,0,0,0,0,0,0,1,0,,0,0,0,,,1,N,0,,40 01:15.811,,7,75 08:55.207,8,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,,1,N,N,N,0,,0,0,1,,0,,,2,1,0,0,0,1,0,2,0,2,3,3,,N,,,,,,,,,,,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8347833.333,4882791.173,29655,2023104577,,0,0,0,0,0,0,0,0,0,7,0,,67,11,2023,5,40.115839,-74.989861,,6,0,0,0,0,0,1,0,0,,0,0,0,,,1,N,0,,40 06:57.020,,0,74 59:23.500,4,0,0,0,67301,0,0,0,N,0,0,0,1,67301,1,,4,,1,N,N,N,0,,0,0,1,,0,,,1,1,0,0,0,0,0,2,0,1,3,,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8367550.47,4869728.819,29656,2023112058,,1,0,0,0,0,0,0,0,0,8,0,,67,12,2023,6,40.026044,-75.166983,,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,,2,,40 01:33.759,,0,75 10:01.138,4,0,0,0,67301,1,0,0,N,1,0,0,2,67301,1,,1,,1,N,N,N,0,,0,0,0,,3,,,2,1,0,0,0,0,0,2,0,1,3,3,,N,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
-8364712.601,4873708.326,29657,2023117434,,2,0,0,0,0,0,0,0,0,5,0,,67,12,2023,6,40.053413,-75.14149,,6,0,0,0,0,0,0,0,1,,0,0,0,,,1,N,0,,40 03:12.286,,0,75 08:29.363,3,0,0,0,67301,0,0,0,N,0,0,0,4,67301,0,,1,,1,N,N,N,0,,1,0,0,,0,,,2,1,0,0,0,0,0,2,0,2,4,,,N,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8348701.625,4872981.052,29658,2023093123,,0,0,0,0,0,0,0,0,0,4,0,,67,10,2023,4,40.048412,-74.997661,,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,,2,,40 02:54.282,4,2,74 59:51.580,3,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,1445,1,N,N,N,1,,1,0,1,,0,N,,2,1,0,0,0,0,0,2,0,2,3,3,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
-8372477.917,4868384.939,29659,2023088718,,0,0,0,0,0,0,0,0,0,7,0,,67,9,2023,7,40.016799,-75.211247,,6,0,0,0,0,0,0,0,0,,0,0,0,,,0,N,0,,40 01:00.475,,0,75 12:40.489,9,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,,4,,9,N,N,N,0,,0,0,1,,0,,,1,0,0,0,0,0,1,2,0,1,7,7,,N,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
-8355047.951,4872382.955,29660,2023115783,,0,0,0,0,0,0,0,0,0,5,0,,67,12,2023,2,40.044299,-75.054671,,6,0,0,0,0,0,0,0,0,,0,0,0,,,0,N,0,,40 02:39.478,,0,75 03:16.816,9,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,,1,N,N,N,0,,0,0,1,,0,,,2,0,0,0,0,0,1,2,0,2,3,3,,N,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8350834.062,4875880.869,29661,2023087508,,3,0,0,0,0,0,0,0,0,6,0,,67,10,2023,1,40.06835,-75.016817,,6,0,0,0,0,0,1,0,0,,0,0,0,,,3,N,0,,40 04:06.060,,0,75 01:00.540,3,0,0,0,67301,0,0,0,N,0,0,0,6,67301,2,,1,,1,N,N,Y,0,,1,0,0,,0,,,3,3,0,0,0,0,0,2,0,3,3,3,,N,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8358503.977,4867202.998,29662,2023088052,,0,0,0,0,0,0,0,0,0,8,0,,67,10,2023,2,40.008667,-75.085717,,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,N,0,,40 00:31.200,,0,75 05:08.580,3,0,0,0,67301,1,0,0,N,1,0,0,2,67301,0,,1,,1,N,N,N,0,,1,0,1,,0,,,2,1,1,0,0,0,0,2,0,1,3,3,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
-8374568.609,4855437.775,29663,2023087511,,1,0,0,0,0,0,0,0,0,4,0,,67,9,2023,6,39.927667,-75.230028,,6,0,0,0,0,0,0,0,0,,0,0,0,,,0,N,0,,39 55:39.600,,0,75 13:48.100,9,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,,1,,9,N,N,N,0,,0,0,3,,0,,,4,0,1,0,0,0,1,2,0,4,7,7,,N,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0
-8372627.308,4858505.122,29664,2023112048,,0,0,0,1,0,0,0,0,0,8,0,,67,12,2023,6,39.948794,-75.212589,,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,,1,,39 56:55.657,,0,75 12:45.320,4,0,0,0,67301,1,0,0,N,0,0,0,3,67301,1,,1,,1,N,N,N,0,,0,0,1,,2,,,2,1,0,0,0,0,0,2,0,1,3,3,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-8369949.294,4859250.941,29665,2023084151,,2,0,0,0,0,0,0,0,0,5,0,,67,9,2023,6,39.95393,-75.188532,,6,0,0,0,0,1,1,0,0,,0,0,0,,,0,N,0,,39 57:14.148,3,0,75 11:18.715,0,0,0,0,67301,0,0,0,N,0,0,0,9,67507,0,,1,1800,1,N,N,Y,0,,0,0,1,,0,N,,4,0,2,0,0,0,0,2,0,3,3,3,,N,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
-8355370.555,4869993.402,29666,2023117182,,1,0,0,0,0,0,0,0,0,7,0,,67,12,2023,7,40.027864,-75.057569,,6,0,0,0,0,0,0,0,0,,0,0,0,,,0,N,0,,40 01:40.310,,0,75 03:27.250,9,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,,5,,1,N,N,N,0,,0,0,0,,0,,,1,0,0,0,0,0,1,2,0,1,98,3,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8365797.855,4867288.747,29667,2023117274,,1,0,0,0,0,0,0,0,0,4,0,,67,12,2023,6,40.009257,-75.151239,,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,,1,,40 00:33.325,,0,75 09:04.460,3,0,0,0,67301,1,0,0,N,1,0,0,3,67301,0,,1,,1,N,N,N,0,,1,0,0,,2,,,3,1,0,0,0,0,1,2,0,2,3,3,,N,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-8370376.984,4870991.462,29668,2023112347,,1,0,0,0,0,0,0,0,0,5,0,,67,12,2023,1,40.034729,-75.192374,,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,N,0,,40 02:05.024,,0,75 11:32.546,3,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,,6,,1,N,N,N,0,,1,0,1,,0,,,2,1,0,0,0,0,0,2,0,2,3,3,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8354637.627,4870634.534,29669,2023106172,,0,0,0,0,0,0,0,0,0,8,0,,67,11,2023,7,40.032274,-75.050985,,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,,1,,40 01:56.185,,0,75 03:03.545,3,0,0,0,67301,1,0,0,N,1,0,0,2,67301,0,,1,,1,N,N,N,0,,1,0,1,,2,,,2,1,0,0,0,0,0,2,0,1,3,3,,N,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-8357053.706,4872397.351,29670,2023088827,,1,0,0,0,0,0,0,0,0,4,0,,67,10,2023,4,40.044398,-75.072689,,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,,1,,40 02:39.831,,0,75 04:21.681,3,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,,1,N,N,N,0,,1,0,2,,2,,,3,1,0,0,0,0,0,2,0,3,3,3,,N,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8376045.373,4853320.934,29671,2023114516,,1,0,0,0,0,0,0,0,0,5,0,,67,12,2023,6,39.913083,-75.243294,,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,,5,,39 54:47.100,,0,75 14:35.859,8,0,0,0,67301,0,0,0,N,0,0,0,3,67301,0,,1,,1,N,N,N,1,,0,0,0,,2,,,2,1,0,0,0,1,2,2,0,2,3,3,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-8375237.75,4852280.096,29672,2023115458,,0,0,0,0,0,0,0,0,0,7,0,,67,12,2023,2,39.905911,-75.236039,,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,N,0,,39 54:21.280,,0,75 14:09.740,4,0,0,0,67301,0,0,0,N,0,0,0,1,67301,1,,5,,9,N,N,N,1,,0,0,0,,0,,,1,1,0,0,0,0,0,2,0,1,7,,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
-8365383.746,4862135.271,29673,2023116987,,3,0,0,0,0,0,0,0,0,5,0,,67,12,2023,7,39.973789,-75.147519,,6,0,0,0,0,0,0,0,0,,0,0,0,,,0,N,0,,39 58:25.640,1,0,75 08:51.070,0,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,,6,300,1,N,N,N,0,,0,0,2,,0,Y,,6,0,0,0,0,0,0,2,1,6,3,3,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8373993.198,4851743.756,29674,2023087945,,1,0,0,0,0,0,0,0,0,5,0,,67,10,2023,2,39.902215,-75.224859,,6,0,0,0,0,0,0,1,0,,0,0,0,,,2,N,0,,39 54:07.974,,0,75 13:29.493,3,0,0,0,67301,0,0,0,N,0,0,0,3,67301,0,,1,,1,N,N,N,0,,2,0,1,,0,,,2,2,0,0,0,0,0,2,0,2,3,3,,N,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
